DATE,VISITS
2011-09-11,208.0
2011-09-12,329.0
2011-09-13,331.0
2011-09-14,300.0
2011-09-15,304.0
2011-09-16,269.0
2011-09-17,245.0
2011-09-18,257.0
2011-09-19,370.0
2011-09-20,329.0
2011-09-21,307.0
2011-09-22,275.0
2011-09-23,294.0
2011-09-24,248.0
2011-09-25,254.0
2011-09-26,335.0
2011-09-27,371.0
2011-09-28,301.0
2011-09-29,309.0
2011-09-30,275.0
2011-10-01,238.0
2011-10-02,229.0
2011-10-03,315.0
2011-10-04,303.0
2011-10-05,253.0
2011-10-06,298.0
2011-10-07,257.0
2011-10-08,251.0
2011-10-09,229.0
2011-10-10,371.0
2011-10-11,319.0
2011-10-12,283.0
2011-10-13,341.0
2011-10-14,343.0
2011-10-15,264.0
2011-10-16,246.0
2011-10-17,386.0
2011-10-18,350.0
2011-10-19,345.0
2011-10-20,360.0
2011-10-21,315.0
2011-10-22,255.0
2011-10-23,249.0
2011-10-24,373.0
2011-10-25,310.0
2011-10-26,317.0
2011-10-27,375.0
2011-10-28,225.0
2011-10-29,296.0
2011-10-30,258.0
2011-10-31,358.0
2011-11-01,277.0
2011-11-02,244.0
2011-11-03,465.0
2011-11-04,267.0
2011-11-05,233.0
2011-11-06,284.0
2011-11-07,353.0
2011-11-08,407.0
2011-11-09,327.0
2011-11-10,392.0
2011-11-11,306.0
2011-11-12,265.0
2011-11-13,263.0
2011-11-14,338.0
2011-11-15,339.0
2011-11-16,354.0
2011-11-17,303.0
2011-11-18,310.0
2011-11-19,245.0
2011-11-20,257.0
2011-11-21,246.0
2011-11-22,422.0
2011-11-23,297.0
2011-11-24,348.0
2011-11-25,296.0
2011-11-26,299.0
2011-11-27,245.0
2011-11-28,333.0
2011-11-29,340.0
2011-11-30,324.0
2011-12-01,334.0
2011-12-02,288.0
2011-12-03,307.0
2011-12-04,192.0
2011-12-05,329.0
2011-12-06,361.0
2011-12-07,309.0
2011-12-08,374.0
2011-12-09,264.0
2011-12-10,235.0
2011-12-11,275.0
2011-12-12,259.0
2011-12-13,372.0
2011-12-14,306.0
2011-12-15,346.0
2011-12-16,233.0
2011-12-17,280.0
2011-12-18,291.0
2011-12-19,252.0
2011-12-20,338.0
2011-12-21,272.0
2011-12-22,285.0
2011-12-23,196.0
2011-12-24,178.0
2011-12-25,217.0
2011-12-26,318.0
2011-12-27,400.0
2011-12-28,204.0
2011-12-29,268.0
2011-12-30,205.0
2011-12-31,209.0
2012-01-01,262.0
2012-01-02,307.0
2012-01-03,382.0
2012-01-04,311.0
2012-01-05,277.0
2012-01-06,252.0
2012-01-07,229.0
2012-01-08,291.0
2012-01-09,369.0
2012-01-10,393.0
2012-01-11,268.0
2012-01-12,327.0
2012-01-13,288.0
2012-01-14,274.0
2012-01-15,273.0
2012-01-16,382.0
2012-01-17,351.0
2012-01-18,368.0
2012-01-19,349.0
2012-01-20,345.0
2012-01-21,329.0
2012-01-22,270.0
2012-01-23,466.0
2012-01-24,340.0
2012-01-25,336.0
2012-01-26,373.0
2012-01-27,309.0
2012-01-28,290.0
2012-01-29,268.0
2012-01-30,409.0
2012-01-31,321.0
2012-02-01,325.0
2012-02-02,363.0
2012-02-03,305.0
2012-02-04,309.0
2012-02-05,304.0
2012-02-06,337.0
2012-02-07,328.0
2012-02-08,307.0
2012-02-09,320.0
2012-02-10,268.0
2012-02-11,212.0
2012-02-12,203.0
2012-02-13,297.0
2012-02-14,297.0
2012-02-15,282.0
2012-02-16,313.0
2012-02-17,239.0
2012-02-18,229.0
2012-02-19,326.0
2012-02-20,345.0
2012-02-21,322.0
2012-02-22,278.0
2012-02-23,328.0
2012-02-24,324.0
2012-02-25,286.0
2012-02-26,249.0
2012-02-27,395.0
2012-02-28,365.0
2012-02-29,283.0
2012-03-01,351.0
2012-03-02,282.0
2012-03-03,248.0
2012-03-04,254.0
2012-03-05,341.0
2012-03-06,337.0
2012-03-07,300.0
2012-03-08,366.0
2012-03-09,317.0
2012-03-10,264.0
2012-03-11,248.0
2012-03-12,369.0
