DATE,VISITS
2010-06-30,70.0
2010-07-01,303.0
2010-07-02,213.0
2010-07-03,194.0
2010-07-04,128.0
2010-07-05,134.0
2010-07-06,224.0
2010-07-07,52.0
2010-07-08,212.0
2010-07-09,138.0
2010-07-10,165.0
2010-07-11,205.0
2010-07-12,291.0
2010-07-13,239.0
2010-07-14,207.0
2010-07-15,113.0
2010-07-16,27.0
2010-07-17,79.0
2010-07-18,250.0
2010-07-19,208.0
2010-07-20,114.0
2010-07-21,218.0
2010-07-22,114.0
2010-07-23,134.0
2010-07-24,131.0
2010-07-25,143.0
2010-07-26,229.0
2010-07-27,234.0
2010-07-28,267.0
2010-07-29,165.0
2010-07-30,235.0
2010-07-31,81.0
2010-08-01,191.0
2010-08-02,247.0
2010-08-03,81.0
2010-08-04,205.0
2010-08-05,127.0
2010-08-06,237.0
2010-08-07,185.0
2010-08-08,189.0
2010-08-09,82.0
2010-08-10,75.0
2010-08-11,70.0
2010-08-12,222.0
2010-08-13,87.0
2010-08-14,222.0
2010-08-15,186.0
2010-08-16,289.0
2010-08-17,46.0
2010-08-18,71.0
2010-08-19,125.0
2010-08-20,303.0
2010-08-21,82.0
2010-08-22,60.0
2010-08-23,93.0
2010-08-24,224.0
2010-08-25,69.0
2010-08-26,72.0
2010-08-27,203.0
2010-08-28,248.0
2010-08-29,178.0
2010-08-30,242.0
2010-08-31,24.0
2010-09-01,68.0
2010-09-02,225.0
2010-09-03,119.0
2010-09-04,210.0
2010-09-05,179.0
2010-09-06,260.0
2010-09-07,210.0
2010-09-08,276.0
2010-09-09,217.0
2010-09-10,248.0
2010-09-11,200.0
2010-09-12,190.0
2010-09-13,75.0
2010-09-14,45.0
2010-09-15,63.0
2010-09-16,53.0
2010-09-17,86.0
2010-09-18,169.0
2010-09-19,172.0
2010-09-20,163.0
2010-09-21,115.0
2010-09-22,175.0
2010-09-23,58.0
2010-09-24,263.0
2010-09-25,43.0
2010-09-26,204.0
2010-09-27,317.0
2010-09-28,161.0
2010-09-29,56.0
2010-09-30,166.0
2010-10-01,63.0
2010-10-02,54.0
2010-10-03,137.0
2010-10-04,280.0
2010-10-05,212.0
2010-10-06,203.0
2010-10-07,161.0
2010-10-08,108.0
2010-10-09,82.0
2010-10-10,184.0
2010-10-11,278.0
2010-10-12,217.0
2010-10-13,72.0
2010-10-14,58.0
2010-10-15,247.0
2010-10-16,65.0
2010-10-17,215.0
2010-10-18,187.0
2010-10-19,268.0
2010-10-20,229.0
2010-10-21,226.0
2010-10-22,89.0
2010-10-23,131.0
2010-10-24,149.0
2010-10-25,2.0
2010-10-26,215.0
2010-10-27,170.0
2010-10-28,185.0
2010-10-29,64.0
2010-10-30,189.0
2010-10-31,164.0
2010-11-01,198.0
2010-11-02,23.0
2010-11-03,220.0
2010-11-04,168.0
2010-11-05,62.0
2010-11-06,75.0
2010-11-07,180.0
2010-11-08,64.0
2010-11-09,212.0
2010-11-10,202.0
2010-11-11,78.0
2010-11-12,210.0
2010-11-13,79.0
2010-11-14,125.0
2010-11-15,74.0
2010-11-16,58.0
2010-11-17,217.0
2010-11-18,174.0
2010-11-19,211.0
2010-11-20,147.0
2010-11-21,200.0
2010-11-22,226.0
2010-11-23,56.0
2010-11-24,163.0
2010-11-25,54.0
2010-11-26,343.0
2010-11-27,238.0
2010-11-28,218.0
2010-11-29,249.0
2010-11-30,176.0
2010-12-01,216.0
2010-12-02,243.0
2010-12-03,231.0
2010-12-04,76.0
2010-12-05,61.0
2010-12-06,110.0
2010-12-07,260.0
2010-12-08,200.0
2010-12-09,233.0
2010-12-10,181.0
2010-12-11,100.0
2010-12-12,289.0
2010-12-13,181.0
2010-12-14,154.0
2010-12-15,303.0
2010-12-16,243.0
2010-12-17,290.0
2010-12-18,196.0
2010-12-19,215.0
2010-12-20,267.0
2010-12-21,251.0
2010-12-22,224.0
2010-12-23,256.0
2010-12-24,147.0
2010-12-25,208.0
2010-12-26,73.0
2010-12-27,77.0
2010-12-28,248.0
2010-12-29,236.0
2010-12-30,235.0
2010-12-31,214.0
2011-01-01,187.0
2011-01-02,150.0
2011-01-03,296.0
2011-01-04,265.0
2011-01-05,232.0
2011-01-06,232.0
2011-01-07,265.0
2011-01-08,197.0
2011-01-09,263.0
2011-01-10,230.0
2011-01-11,59.0
2011-01-12,243.0
2011-01-13,207.0
2011-01-14,233.0
2011-01-15,134.0
2011-01-16,199.0
2011-01-17,234.0
2011-01-18,164.0
2011-01-19,196.0
2011-01-20,239.0
2011-01-21,246.0
2011-01-22,169.0
2011-01-23,183.0
2011-01-24,268.0
2011-01-25,235.0
2011-01-26,286.0
2011-01-27,357.0
2011-01-28,262.0
2011-01-29,192.0
2011-01-30,203.0
2011-01-31,246.0
2011-02-01,205.0
2011-02-02,253.0
2011-02-03,197.0
2011-02-04,213.0
2011-02-05,206.0
2011-02-06,201.0
2011-02-07,276.0
2011-02-08,235.0
2011-02-09,191.0
2011-02-10,265.0
2011-02-11,174.0
2011-02-12,152.0
2011-02-13,169.0
2011-02-14,232.0
2011-02-15,156.0
2011-02-16,195.0
2011-02-17,112.0
2011-02-18,269.0
2011-02-19,133.0
2011-02-20,168.0
2011-02-21,241.0
2011-02-22,253.0
2011-02-23,214.0
2011-02-24,220.0
2011-02-25,229.0
2011-02-26,354.0
2011-02-27,335.0
2011-02-28,466.0
2011-03-01,182.0
2011-03-02,228.0
2011-03-03,267.0
2011-03-04,178.0
2011-03-05,377.0
2011-03-06,28.0
2011-03-07,264.0
2011-03-08,215.0
2011-03-09,243.0
2011-03-10,205.0
2011-03-11,240.0
2011-03-12,183.0
2011-03-13,166.0
2011-03-14,257.0
2011-03-15,253.0
2011-03-16,224.0
2011-03-17,215.0
2011-03-18,172.0
2011-03-19,81.0
2011-03-20,223.0
2011-03-21,248.0
2011-03-22,256.0
2011-03-23,258.0
2011-03-24,235.0
2011-03-25,294.0
2011-03-26,188.0
2011-03-27,148.0
2011-03-28,273.0
2011-03-29,253.0
2011-03-30,250.0
2011-03-31,259.0
2011-04-01,257.0
2011-04-02,195.0
2011-04-03,205.0
2011-04-04,321.0
2011-04-05,277.0
2011-04-06,282.0
2011-04-07,247.0
2011-04-08,239.0
2011-04-09,201.0
2011-04-10,207.0
2011-04-11,256.0
2011-04-12,354.0
2011-04-13,159.0
2011-04-14,73.0
2011-04-15,206.0
2011-04-16,270.0
2011-04-17,198.0
2011-04-18,250.0
2011-04-19,148.0
2011-04-20,228.0
2011-04-21,166.0
2011-04-22,213.0
2011-04-23,161.0
2011-04-24,171.0
2011-04-25,309.0
2011-04-26,280.0
2011-04-27,258.0
2011-04-28,272.0
2011-04-29,238.0
2011-04-30,216.0
2011-05-01,218.0
2011-05-02,222.0
2011-05-03,257.0
2011-05-04,199.0
2011-05-05,206.0
2011-05-06,297.0
2011-05-07,154.0
2011-05-08,164.0
2011-05-09,272.0
2011-05-10,205.0
2011-05-11,282.0
2011-05-12,221.0
2011-05-13,287.0
2011-05-14,202.0
2011-05-15,173.0
2011-05-16,291.0
2011-05-17,254.0
2011-05-18,211.0
2011-05-19,259.0
2011-05-20,275.0
2011-05-21,158.0
2011-05-22,192.0
2011-05-23,256.0
2011-05-24,257.0
2011-05-25,275.0
2011-05-26,238.0
2011-05-27,260.0
2011-05-28,205.0
2011-05-29,210.0
2011-05-30,323.0
2011-05-31,229.0
2011-06-01,197.0
2011-06-02,227.0
2011-06-03,264.0
2011-06-04,187.0
2011-06-05,120.0
2011-06-06,347.0
2011-06-07,253.0
2011-06-08,252.0
2011-06-09,246.0
2011-06-10,237.0
2011-06-11,207.0
2011-06-12,209.0
2011-06-13,194.0
2011-06-14,215.0
2011-06-15,219.0
2011-06-16,201.0
2011-06-17,238.0
2011-06-18,195.0
2011-06-19,203.0
2011-06-20,229.0
2011-06-21,226.0
